0,994303102680465
0,997619296124529
1,00095810601643
1,00218628008968
1,00597130674786
1,01227973406564
1,01662818178526
1,01831399872534
1,02193369647938
1,01971465126279
1,02066496461865
1,02441094293257
1,03072328973396
1,03211810855154
1,03642250072063
1,04875578663481
1,06584431320902
1,08672256809178
1,10680518611
1,12150294694218
1,13985406522063
1,15708991007614
1,16220776972106
1,16265727108207
1,15380984568515
1,13930099183666
1,12879591158012
1,12136861468475
1,114952424994
1,11095985976092
1,10858715940606
1,10739943109973
1,09950070486562
1,08964069766139
1,0877708858027
1,08444381136138
1,08444381136138
1,0755039609411
1,07781932159337
1,08136172023981
1,07742874010303
1,06505292356765
1,04976171105637
1,04976171105637
1,01450389846466
0,996676005530383
0,978926723508966
0,968180133033105
0,947925382084476
0,931249987919463
0,921166423617361
0,905769153813487
0,892769942370373
0,871444071642007
0,859249969450101
0,858787971504026
0,855015379978629
0,842421806460398
0,8324688402577
0,817861956567244
0,812145762779072
0,807622046504428
0,799465978012823
0,790348315617867
0,7849479600585
0,785384606419046
0,795517913060416
0,804950986085488
0,804950986085488
0,832723825766983
0,842787505839995
0,850846313972153
0,865579915432423
0,897470161063865
0,929247728003679
0,929247728003679
0,982091024294592
1,01856825986283
1,04263503202223
1,05314108266652
1,05896100966938
1,05476545260072
1,05476545260072
1,03460564951096
1,01699066367396
1,00151322008249
0,989038406736564
0,984242353285003
0,977004948810394
0,977004948810394
0,976498975933923
0,974505402755675
0,97597041963371
0,97702780922551
0,981217300092085
0,983678672128251
0,982704731849806
0,983143763648023
0,988025531046643
0,990179731159955
0,991862031736269
0,997241540450457
1,0009980319661
1,0009980319661
1,00472668920458
1,00335362161105
1,0008006794562
1,0008006794562
0,988661843099045
0,986980744493022
0,990927530145368
0,991345595642609
0,996659570766267
1,0056086167093
1,0056086167093
1,0136942635726
1,0127318845578
1,01599202260648
1,01437774522118
1,01485759592171
1,01620793639885
1,01620793639885
0,998925317528793
0,980183584845207
0,964692660902943
0,953252002358243
0,943262269997057
0,938438325091212
0,938438325091212
0,932220488940251
0,934263458559736
0,936566505914022
0,942931874527529
0,946062889030111
0,952465626676365
0,952465626676365
0,975979533596889
0,979915496356701
0,993831036947428
0,993831036947428
1,01513213425642
1,0204651586409
1,0204651586409
1,02389012105792
1,02618263968945
1,02654625321999
1,02654625321999
1,02196323808638
1,01786979029736
1,01786979029736
1,01612823501761
1,01119615307813
1,00356411852955
1,00356411852955
0,987717414041081
0,976312009554323
0,976312009554323
0,965778137048049
0,966259162957847
0,975836753765711
0,975836753765711
0,98241939109527
0,982715060432066
0,969934791622612
0,963365714565346
0,957218203963966
0,96331908524642
0,96331908524642
0,97716201829584
0,985258346830921
0,981339747488096
0,981339747488096
0,983673324839095
1,01013768368475
1,01013768368475
0,998046336599659
0,985299106870599
0,978306388612484
0,978306388612484
0,973512968583367
0,993615101535801
0,993615101535801
1,00089789189507
1,00089789189507
0,994657056477256
0,995141542696314
1,01299975320826
1,03371959931115
1,03922792976324
1,03771640634617
1,04669726759938
1,04670706981466
1,03999543268228
1,03259374877054
1,03007101696922
1,02767078386028
1,03011395486131
1,02878264468254
1,03766232465094
1,04084135678786
1,04203624697033
1,03729585461429
1,02283805658569
1,02027436996134
1,01836927487037
1,01963139418125
1,03098085821222
1,03008196761229
1,02704190761624
1,02506616371823
1,02411986114907
1,01303350882387
1,00345775197564
1,00167929498418
1,00443419396195
1,0042293263991
0,998986311217526
1,00114093912895
1,00507470866598
1,019875458083
1,02606996350151
1,02303020483268
1,01877182921398
1,01081849508208
1,0008407715516
0,991376749777803
0,981495033100015
0,987146584859614
0,988941434059672
0,987601625150546
0,994246478495147
0,999214096177591
1,00080197841531
1,00041204510941
1,00093043714336
1,00183464703513
0,998472077726764
0,998447234459588
1,00461057629312
0,997151798875176
0,993825764407424
0,993604211947594
0,992383136696709
0,99166827618917
0,992057891455937
0,998700555722285
1,00222534891111
0,998385276333741
0,993832083402423
0,99243707105287
0,986662794474384
0,987877021698551
0,987594400551157
0,983768534768215
0,98269310570493
0,97540183514283
0,981755667159604
0,980068313945513
0,98067733225562
0,989355861154115
0,995295775134206
0,992810601272972
0,995060304705197
1,00224668620056
1,00120577804965
1,00727099630636
1,01258740857271
1,00688765013779
1,01747653044186
1,010887659436
1,00670974962995
1,00550296369528
1,00781159945696
1,0060784561852
0,997592532049033
0,995612379392703
0,993761087988456
0,99814879151357
1,01139287124243
1,01187958769806
1,00331078933698
1,00021313728625
1,00076259422502
0,997579515627702
1,00170880499275
1,00545711992108
1,00544362845462
1,01785609002452
1,01691703693074
1,02023395846247
1,0202004018819
1,00407980260535
1,00592455979561
1,01802118347311
1,01882244773071
1,02640861259052
1,02449777452174
1,02412539271322
1,0242727224719
1,03586471607059
1,0252607717064
1,02058634127643
1,01863218582568
1,01498525112437
1,00759840214244
1,0018775024922
1,01113269158899
1,01195064108878
1,01180208539022
1,01489237360422
1,01971600458167
1,01589510285265
1,01112226758192
1,01295741766374
1,01406013628384
1,01571796774498
1,01713474525256
1,01775339350945
1,01266227835345
1,01249190120218
1,0278105078272
1,02504378443069
1,02447581718653
1,01464191220351
1,00634368383768
1,00051491243259
1,00237941419405
0,998560513939942
0,99221712341604
0,986579145329963
0,97952384350765
0,976696078624257
0,979476375416988
0,98294000834232
0,989823959095758
0,994890325613834
0,991030266944456
0,990797163903894
0,99754733722265
0,993680441590756
0,991859475933965
0,993884585854917
0,98996910052789
0,978942536617957
0,958658088162824
0,930380148111513
0,905244088630244
0,891388579689015
0,889858578651687
0,888846764071288
0,888075734383054
0,88987554747841
0,893546159971604
0,895580995778718
0,899894554934077
0,907289887522174
0,914657996193113
0,917750859438443
0,920779783661653
0,916750729478848
0,910756537171159
0,908119738801002
0,915103556981394
0,923700405975877
0,935407189410045
0,953937697127019
0,979741261762512
1,00014571438366
1,01552317058746
1,03335783734387
1,04589250881723
1,05725193780858
1,06343933536427
1,06899284843258
1,0726137515434
1,0750025767411
1,07355022705042
1,07490033956642
1,07578330996535
1,07374811292034
1,0755135099105
1,07681744506671
1,07872394985928
1,07997647196594
1,07901405922258
1,07589812714773
1,07873350277073
1,07414478539906
1,07202099792868
1,06927914970788
1,06817216777072
1,06884283222558
1,06620112549181
1,06359273220533
1,06314312300837
1,06198427954466
1,0602610716234
1,0572063611235
1,05203065069417
1,04869134162536
1,04545150054893
1,04353969258481
1,0412598186812
1,03796298585258
1,03390749102616
1,03353220075622
1,02843048379557
1,02400915034974
1,01999108329436
1,014692322825
1,01047955941721
1,00657944048148
0,999689316737955
0,996284286737475
0,996760583089039
0,997543287281309
0,996748042385838
0,993530920505245
0,995196593643688
0,995178124759583
0,99350062405617
0,995793045768045
0,997486190380599
1,0014125273832
1,0027901724688
1,00185782424454
1,00252836368853
1,00290055838054
1,00283163591901
1,00531964071135
1,0062318867935
1,00561201762907
1,00790128980967
1,00592074240469
1,00867914125355
1,01305009747791
1,01251624678323
1,01527819340317
1,01683974646942
1,01758806989862
1,01986042672515
1,02220387888131
1,02417413558437
1,0256354761805
1,02855072310509
1,03129948123714
1,03468523716152
1,03832606150477
1,03859689003963
1,0416771380807
1,04224996521948
1,04555182081043
1,04684842264771
1,04684034121732
1,04843877742098
1,05046660584714
1,04997132341793
1,04997989504561
1,0510196715571
1,0536727812751
1,05172214011116
1,05034014014509
1,04798080612194
1,04677028043406
1,04596974143615
1,04916897113859
1,05107645297571
1,05057782672204
1,04980933506994
1,04592333849092
1,04164248185258
1,03580784897586
1,03228254368656
1,03130108600738
1,02644802109021
1,02233514074397
1,01851793307727
1,01465966708054
1,00869764052465
1,00088633720318
0,993990834967808
0,993990834967808
0,979252061524509
0,9751518702233
0,970088769134042
0,96561030441892
0,960609733450583
0,953689860489247
0,953689860489247
0,942222171252619
0,93662101727433
0,929619820141546
0,926168526781168
0,923491705431078
0,920908203894395
0,920908203894395
0,908944585769672
0,907900754488066
0,90691848586298
0,90664602243654
0,908920023984509
0,912600925925456
0,912600925925456
0,910039894729896
0,909564538666718
0,910178213318688
0,912956324256533
0,916608515125187
0,919686392201168
0,923915997263821
0,929089651217793
0,933051713465015
0,936083591352824
0,936083591352824
0,943676899155638
0,946285480180268
0,950654411445085
0,954186826570143
0,960529510218192
0,966607567733669
0,966607567733669
0,977529508506009
0,984882434608314
0,991315232405918
0,997249231636706
1,0042730455409
1,00881650957942
1,00881650957942
1,0191007065055
1,02449436308845
1,02833409940544
1,03249155444488
1,03469741470635
1,03747762385509
1,03747762385509
1,04671041362929
1,04983451076824
1,04978544950861
1,0525164654294
1,05495485211453
1,05695319196263
1,05695319196263
1,05754429221664
1,05493238171932
1,0545693860529
1,05108917794828
1,04886751308256
1,04646824127634
1,04646824127634
1,03811441084304
1,03532419077311
1,03156212125107
1,03156212125107
1,02042475959769
1,01830453205316
1,01830453205316
1,01798805985139
1,01638766718216
1,010494067276
1,010494067276
0,998824954634194
0,995299904551387
0,992230336161922
0,986784626957676
0,987565542128724
0,991812497400592
0,991812497400592
0,996870046696158
0,997602455891123
0,992041944677744
0,985818893103596
0,981133227446711
0,9787457586115
0,9787457586115
0,982666952736277
0,986230931374595
0,987984999886132
0,989489049964678
0,990138444865161
0,990910561049785
0,990910561049785
0,995126152806768
0,994764982294813
0,996946593353927
0,996946593353927
0,994499502262319
0,994584546431323
0,994584546431323
0,988804540847179
0,988717502626509
0,989198311765644
0,989198311765644
0,988126899745169
0,989542788362383
0,989542788362383
0,995169256960845
0,997314413813417
0,999684800324582
0,999684800324582
0,998790979134273
1,0027249373582
1,0027249373582
1,01055864253392
1,01425285801914
1,01755085376604
1,01755085376604
1,00790966857154
0,992009848741433
0,996198218227678
1,0093253043494
1,01452654474883
1,01116164879805
1,01116164879805
1,01019771332151
1,01126999856616
1,01126999856616
1,01045009278044
1,01443792318702
1,01365850265264
1,01484052934439
1,00135292979049
1,0045796334786
1,00758220508304
1,0147012023251
1,01613308183525
1,01613308183525
1,01381780414431
1,0126151687586
1,0077781948425
1,00116267409448
0,993467608933477
0,992354024529553
0,988795277092281
0,991247204283573
0,994338735039524
1,00069644748045
1,00121552624797
1,0012205601165
1,00034679486666
0,991872844673147
0,986353288634453
0,986847232351593
0,990237880511547
0,988263057085511
0,989222133800089
0,992147902280703
0,993009979808864
0,992013492851786
0,988174164811042
0,984585765690323
0,982109535642537
0,977772120690706
0,975166549877507
0,971191736991208
0,969380724999213
0,965699233716171
0,96648214675699
0,960078923839077
0,957136792731321
0,960696101792861
0,96511041337248
0,966224916880123
0,964494504909178
0,962644326841435
0,962333434938223
0,96128730876882
0,960308726400005
0,959204988519138
0,958122257334626
0,958025813848458
0,956280236123282
0,956722807295823
0,955391364834328
0,957916562128456
0,959945764092951
0,962022899935339
0,960443048806123
0,960503550227692
0,962411705041039
0,963364536403536
0,962376023184285
0,964147255350551
0,961881791074142
0,965057060489171
0,964181855253458
0,965281855211212
0,964549537348912
0,970481267207152
0,988944007515087
1,00484321662636
1,01009376792454
1,01173837527298
1,0124239576383
1,00898605044867
1,00980309961893
1,01375761402813
1,02318376159906
1,02618190395271
1,02427483128309
1,0237423650509
1,0181618388056
1,01321972444283
1,01019134821082
1,00667248397878
1,00493144044756
1,00363572076725
1,0038174186574
1,00641012017964
1,00534239938441
1,00410792746597
1,00323770363758
1,00080137889593
0,995423236618475
0,992802125299901
0,988920719774846
0,982641877796789
0,981469337269382
0,990374166666316
0,999630796844515
1,00180120283417
0,994989919546927
0,988374569684995
0,984507714545701
0,980523681509019
0,97658943778847
0,972612301999106
0,974604345362773
0,976942751649246
0,980774133019423
0,982987110800544
0,985191463625218
0,986010248425441
0,985201045472446
0,985220061712103
0,982652593748167
0,980064921318991
0,976697839661786
0,973352669899251
0,967977138159781
0,96437443972764
0,964760353663022
0,949906611199227
0,953032260734126
0,960165412832601
0,966056483855887
0,968926798060617
0,973116616855349
0,973333416666663
0,973545119652911
0,974024322078253
0,976122384744864
0,977762680817794
0,97982187156646
0,980317178264259
0,983312544413016
0,985396630804064
0,990294728856011
0,992075465879486
0,995996631520408
1,00018542780826
1,00250217456123
1,00366773884588
1,00794112427264
1,01211535903769
1,01968674601566
1,02127082598104
1,01053289901913
0,998133468029201
0,996486517721138
1,00431303386942
1,02779060610613
1,06085023448176
1,10080699943269
1,12852120494034
1,13572852389997
1,13247444121269
1,12585941395895
1,12075855562204
1,11537221589925
1,11231311239237
1,10367341636917
1,10202798966269
1,09963068800393
1,09586558938585
1,09233394161309
1,08578895278963
1,07199709887667
1,04964402537241
1,03376139413309
1,03171775694712
1,04591752542923
1,07218302542057
1,09077566437834
1,10209779965301
1,10394605393561
1,10308281194115
1,10476867261884
1,1016534573086
1,10097326488884
1,10550472635806
1,11490525606439
1,11516690679019
1,11274646708044
1,10366383468881
1,0877776886846
1,07213704347905
1,05683220049353
1,03748230828289
1,03498690329878
1,04259816324411
1,02100798233902
0,997318008460692
0,978583006188029
0,971294038898623
0,956640214500729
0,942458158222422
0,916513382335468
0,895436898949334
0,871759295906846
0,853079574248499
0,830405352824751
0,82021122889168
0,816367870509368
0,811493955615197
0,809545885049143
0,800819130640621
0,806399386160481
0,811986816395439
0,814830467029799
0,818979816601118
0,817355644747132
0,8257280787281
0,824071113436213
0,837792152028175
0,86552068721666
0,892420500660983
0,927068082721005
0,958474125889687
0,989673749272961
1,02064584945024
1,0374128204336
1,04552563813615
1,0494422185142
1,04644551219832
1,03855286817764
1,03092488087154
1,01613338199274
0,998956986060962
0,985315528143143
0,978700204352691
0,976910302944953
0,976267632363175
0,975417274811145
0,973995651941014
0,974812874350765
0,973648360549126
0,977052557439977
0,978318179326133
0,977939231240878
0,978777610083108
0,980725858739332
0,977322904673783
0,975323961563541
0,974596316430552
0,979462071751632
0,980409939770094
0,983008697825202
0,985926716343563
0,982447001115073
0,981411177845453
0,977573281140601
0,977693244325642
0,975402921873827
0,976272712924007
0,97584507479415
0,976826156488451
0,978373957135001
0,991842129575065
1,00284201647119
1,00489825853168
1,01210360141638
1,01471329448273
1,0208353931952
1,02711593795443
1,02566568627404
1,0207234346286
1,01199164522243
1,00300862409054
0,992114499440463
0,978058505407524
0,96682676835098
0,95440321143634
0,943003144215331
0,940061237367013
0,940061237367013
0,930247547698998
0,929663390695794
0,933140080588118
0,943975428705642
0,957253331151164
0,968249683707668
0,984124819319176
1,00040530786277
1,01420598499516
1,01626979193519
1,01806956049182
1,01861944807666
1,02348835362206
1,0195858276771
1,0202640540566
1,01622474876378
1,00997212337767
1,0099797423711
1,00668998206995
1,00130405472064
0,995508402777194
0,984272579116172
0,979788048508452
0,97270547443715
0,968254233143341
0,963672615570246
0,968056945639047
0,973717222811633
0,971948357681621
0,971475980145675
0,986522990102106
0,986522990102106
0,968923959864756
0,973298484535962
0,966660116069759
0,947027111544332
0,934964967258132
0,940363610525205
0,940363610525205
0,95049743292657
0,971707188406055
0,989684358773038
1,00576716987581
1,01494408220355
1,02007456100032
1,02007456100032
1,01158407460774
1,00720354447351
0,98884855261056
0,959356060073631
0,972815552918435
1,00406291635534
1,00406291635534
1,01674015362825
1,01139055759879
1,02240017116587
1,02136829792196
1,03615279278686
1,05415639731493
1,05415639731493
1,03965742434708
1,04295598181323
1,04723627706454
1,04723627706454
1,04654780110609
1,04529032330736
1,0413938880174
1,04192568353026
1,0444148122274
1,03198877416375
1,03198877416375
1,01846455510243
1,0271718113344
1,02827454505108
1,03138638249688
1,03008886024459
1,03998782204409
1,03998782204409
1,0274105167848
1,01338318517726
1,01593399884048
1,01330190466613
1,00841212805083
1,00052872522482
1,00052872522482
1,01199543971305
1,01020953767028
1,0066963246183
1,00543496060163
1,01335767130861
1,01674010936915
1,01674010936915
1,01123295535697
1,01031373840011
1,00131139012797
0,994888551547358
0,983451015556952
0,982526254102149
0,982526254102149
0,993399763438667
0,991686069277975
0,997221835902123
0,997221835902123
0,995899282056173
0,985338520509576
0,98892254499531
0,993345247132134
0,996458955501931
